date,active_addresses,tx_count,mvrv,sopr,hash_rate
2019-05-19,750954.0,349207.0,1.743110547723226,1.049580929115537,54.326123026099104
2019-05-20,836865.0,382185.0,1.7300122219738034,1.072350784414709,53.659544829459804
2019-05-21,888770.0,381653.0,1.738610077189064,1.069008212655779,50.9932320429028
2019-05-22,862194.0,394258.0,1.7228952436282536,1.055815753053628,55.659279419377604
2019-05-23,825753.0,386213.0,1.6831637630599419,1.0387333043736946,52.659677534500894
2019-05-24,862849.0,375098.0,1.7384787788638938,1.0526383303477402,50.9932320429028
2019-05-25,701431.0,336585.0,1.7492562464439416,1.0855220575314115,46.6604737647477
2019-05-26,670124.0,378005.0,1.7661647637181088,1.0802579488733317,54.992701222738305
2019-05-27,884928.0,397195.0,1.9000451990247105,1.0704508688807288,55.659279419377604
2019-05-28,944118.0,387999.0,1.8851411260499873,1.132394173616801,54.6594121244187
2019-05-29,887870.0,405506.0,1.8409585812291738,1.445608015981337,57.992303107615
2019-05-30,862822.0,380276.0,1.835213877198428,1.0740487519589588,53.851726714232896
2019-05-31,766989.0,297215.0,1.773338349751423,1.0699261902697643,43.386260576385496
2019-06-01,850116.0,332532.0,1.812320840594887,1.0388170887071428,55.994233735335094
2019-06-02,690143.0,296672.0,1.8374171642548225,1.060671684767616,48.577778935953
2019-06-03,727530.0,298454.0,1.8009214978345904,1.1292589445832604,44.1279060563237
2019-06-04,911280.0,375104.0,1.665598788137303,0.9669380495759018,57.1067019552424
2019-06-05,874396.0,372790.0,1.6522160766177711,0.9848689412000832,59.331638395057
2019-06-06,812486.0,364084.0,1.648485034564013,0.9953769826374008,58.2191701751497
2019-06-07,864227.0,350679.0,1.6831586014770377,1.0267597210865118,58.5899929151188
2019-06-08,617675.0,289229.0,1.684536349154811,1.0161148405116855,45.9820197561692
2019-06-09,580387.0,303848.0,1.6551640540789836,1.0521985178718374,54.510942775458595
2019-06-10,809202.0,353081.0,1.6568657841539458,1.07181197331609,58.2191701751497
2019-06-11,835542.0,342338.0,1.6715204220447422,1.0087941343195228,53.0276518155822
2019-06-12,795814.0,327686.0,1.6996888372212728,1.0381372868835623,48.577778935953
2019-06-13,892695.0,364181.0,1.7245194128417924,1.0283115965202896,55.994233735335094
2019-06-14,1041358.0,366631.0,1.7592565865440941,1.0790030952857852,62.2516256357354
2019-06-15,860753.0,328798.0,1.8350065393879496,1.0270686454604876,53.7751922320143
2019-06-16,689588.0,290875.0,1.907553164929534,1.0778458677774294,47.8820204805607
2019-06-17,805931.0,324974.0,1.9309964091459746,1.0941087303162798,48.9869901839583
2019-06-18,950212.0,395670.0,1.9106812740921721,1.069749370052131,60.036687217933796
2019-06-19,892254.0,393499.0,1.9062246704345158,1.0881419302004702,65.1932125004558
2019-06-20,839162.0,335359.0,1.9441680539891775,1.0663825441312411,53.0385457630826
2019-06-21,842659.0,340137.0,2.0330709123570263,1.0826631770840758,48.9869901839583
2019-06-22,848072.0,348735.0,2.2077268270023183,1.0988416173592297,51.9335760596851
2019-06-23,875010.0,379617.0,2.208976658983283,1.130788034062107,66.6665054383192
2019-06-24,978017.0,389565.0,2.2201134892364247,1.1480580892147716,65.1932125004558
2019-06-25,911584.0,362627.0,2.303155932619208,1.1184761568128696,53.7751922320143
2019-06-26,1035885.0,400110.0,2.5396715543957162,1.2239455190947226,60.7733336868655
2019-06-27,891448.0,361594.0,2.3539665783249775,1.231133930490042,55.67054068008569
2019-06-28,1008973.0,402045.0,2.3198829416886,1.2053938216912157,64.2931875738047
2019-06-29,846946.0,359234.0,2.3381880038239085,1.11872777290814,68.6319916432025
2019-06-30,675915.0,331336.0,2.2668618202650386,1.25152371265221,59.9543835044069
2019-07-01,836709.0,334925.0,2.103017382709214,1.0974081655160868,56.404452902172295
2019-07-02,894242.0,372380.0,2.026154986278146,1.0652715316163772,62.321003905896596
2019-07-03,883931.0,397650.0,2.2204264064362835,1.0351748982020976,67.8431181760393
2019-07-04,814107.0,367092.0,2.2861548088797172,1.1545851585324944,65.8709345081312
2019-07-05,837154.0,383936.0,2.166458330091188,1.075530841719671,74.5485426469268
2019-07-06,654703.0,343762.0,2.2195041251986876,1.036560473950939,70.209738577529
2019-07-07,614084.0,317421.0,2.197628008158296,1.0685066205339908,60.348820237988505
2019-07-08,834590.0,382393.0,2.2847171709010987,1.0730195776424842,70.209738577529
2019-07-09,815561.0,360758.0,2.4091413225282445,1.098883948781184,66.0208959353463
2019-07-10,802293.0,319829.0,2.413998603336847,1.2086009071569728,58.12505593338185
2019-07-11,778056.0,324853.0,2.2086731800148893,1.1330947023080882,58.12505593338185
2019-07-12,899488.0,358858.0,2.204140566407379,1.0956345668260183,73.89541994631506
2019-07-13,645726.0,304776.0,2.1700409775672647,1.0436587352234483,63.53203788067324
2019-07-14,592612.0,303453.0,2.061008988677158,1.0354772334038662,65.33436519643703
2019-07-15,757007.0,349052.0,1.982972509817129,1.0485844778270257,65.78494702537799
2019-07-16,794106.0,363942.0,1.9660741243275157,1.026462588480006,72.99425628843316
2019-07-17,739298.0,325893.0,1.8200540127747615,1.1220021369410276,59.92738324914565
2019-07-18,740918.0,316059.0,1.9059998786454178,1.0394287986454191,54.520401301854285
2019-07-19,732618.0,295703.0,1.9795669956189226,1.0153123289597412,53.16865581503144
2019-07-20,702633.0,316713.0,2.0170594106775135,1.0504899277496942,79.75298372254743
2019-07-21,558672.0,290166.0,1.994179930968896,1.1003494401879554,67.13669251220085
2019-07-22,708667.0,319856.0,1.968680035701426,1.02384377827784,71.19192897266937
2019-07-23,702928.0,318384.0,1.898908468759726,1.0227180094864106,64.20032493722812
2019-07-24,733358.0,297882.0,1.8268418191480484,1.2030391194791947,62.28281134553916
2019-07-25,764542.0,332671.0,1.8850577162329583,1.0146591401286214,67.21166691964662
2019-07-26,750605.0,321796.0,1.8382046427913428,1.0458896461875566,74.38091139107564
2019-07-27,587410.0,285151.0,1.8269425119512135,1.0072965541251924,68.10782247857523
2019-07-28,521206.0,270123.0,1.7840750773737224,1.019151200174517,78.41361140625447
2019-07-29,738306.0,336634.0,1.760373661472579,1.6204127751079973,75.27706695000428
2019-07-30,737831.0,325262.0,1.7596519848184113,1.0109045117545803,63.62704468393211
2019-07-31,786236.0,365194.0,1.8183057828468825,0.9976120864469004,76.62130028839722
2019-08-01,752575.0,333913.0,1.8587260494218212,1.0248392368882735,63.62704468393211
2019-08-02,775949.0,351743.0,1.9264048339278907,1.0222119351599208,75.72514472946858
2019-08-03,612854.0,321871.0,1.9818470089484936,1.0394764332056248,77.51745584732585
2019-08-04,583300.0,298741.0,1.9857604216845859,1.0575850250413124,74.82898917053996
2019-08-05,807955.0,339296.0,2.133752324435089,1.0921120668663329,70.54686181990623
2019-08-06,850550.0,371039.0,2.1359325028444176,1.1589763230601235,79.91626903403815
2019-08-07,819832.0,370946.0,2.124073261910228,1.1231916376860502,75.94527429942758
2019-08-08,815367.0,337539.0,2.133068786342539,1.1262325086010243,70.48515653933802
2019-08-09,749568.0,340632.0,2.1333179310882877,1.0687921108626386,72.96702824846963
2019-08-10,596821.0,296009.0,2.088168794568054,1.061275519420846,74.95252561577493
2019-08-11,550565.0,273676.0,2.052245540205693,1.085686092356777,75.94527429942758
2019-08-12,660039.0,303296.0,2.051352539657891,1.0531361345540162,66.01778746290111
2019-08-13,873566.0,372239.0,2.000879088403224,1.0962332091174898,77.93077166673285
2019-08-14,750768.0,360140.0,1.8733663713031539,1.107083738763338,75.44889995760126
2019-08-15,701215.0,347508.0,1.8011504151364874,1.0022746041621853,77.93077166673285
2019-08-16,706459.0,329465.0,1.838367212705354,0.9935257888660984,72.96702824846963
2019-08-17,565674.0,288730.0,1.8490413384762092,0.986873493033153,63.535915753769494
2019-08-18,526730.0,272544.0,1.8480169205274268,1.0130409007878516,62.78940741868819
2019-08-19,711022.0,333840.0,1.9063618506486033,0.9880735097831422,82.51450479037575
2019-08-20,743636.0,329880.0,1.9274949965644534,1.0613435687729182,77.45226523268398
2019-08-21,784357.0,310110.0,1.8242901684819834,1.0478622308190106,68.846457984608
2019-08-22,808723.0,321501.0,1.8002671025332888,0.9954896076141232,71.37757776345386
2019-08-23,791057.0,341649.0,1.8335759892090817,1.1660664172892614,77.45226523268398
2019-08-24,700721.0,302706.0,1.8129352497444713,1.0210297866653075,80.99583292306822
2019-08-25,513916.0,288354.0,1.8033399444313933,1.024433038452735,78.46471314422233
2019-08-26,759470.0,320470.0,1.8443879593662067,1.014763924607078,69.35268194037717
2019-08-27,726784.0,324695.0,1.8137497229953017,1.0615873746572246,68.34023402883881
2019-08-28,705437.0,339895.0,1.7893302694515043,1.0338033052517377,76.43981732114564
2019-08-29,735396.0,346467.0,1.6976631566083686,1.0033872062317948,83.5269527019141
2019-08-30,734849.0,353926.0,1.7016762728806418,0.987501818784584,80.99583292306822
2019-08-31,596235.0,334787.0,1.7139611895053848,0.9814940205117668,84.03317665768328
2019-09-01,574358.0,286147.0,1.7192016130656,1.0240072411624124,76.1053983346369
2019-09-02,728155.0,332061.0,1.7742144567902236,0.9852586693090978,79.78634993155265
2019-09-03,799532.0,370996.0,1.8718136133432273,1.0078894878345923,87.81853281056806
2019-09-04,750620.0,324650.0,1.876573289923786,1.037225171587793,72.82512476973928
2019-09-05,744004.0,354399.0,1.8753514448831332,1.047681313959084,88.35401166916907
2019-09-06,775304.0,361399.0,1.8731607274438655,1.3981945743771484,84.60565965896188
2019-09-07,617013.0,313050.0,1.8337373100207732,1.0491429098034557,80.32182879015365
2019-09-08,567664.0,288498.0,1.8397737973313975,1.034222694804212,94.77975797238145
2019-09-09,769573.0,316630.0,1.8111829433105084,1.030547724138677,78.17991335574953
2019-09-10,807975.0,338913.0,1.7970766633899158,1.0123539364709588,97.45715226538657
2019-09-11,783950.0,335304.0,1.7643117701169326,1.1212082955124747,98.5281099825886
2019-09-12,757805.0,339021.0,1.7922490493139465,1.0038299171381118,84.60565965896188
2019-09-13,759154.0,304604.0,1.8065128458098527,1.0299152300760843,81.99000347587636
2019-09-14,652357.0,305924.0,1.8102918271032582,1.0262705691817775,91.61812562605999
2019-09-15,554317.0,269747.0,1.8061406872191783,1.0237945837739466,86.88944817439238
2019-09-16,779631.0,349425.0,1.7962025205249184,1.012036483380365,96.34680307772761
2019-09-17,777701.0,344330.0,1.787166869240689,1.0234070100635075,87.48053285585083
2019-09-18,855706.0,360321.0,1.780447387377345,1.0694743157644522,102.84873457377056
2019-09-19,733322.0,347535.0,1.7462258470123622,1.0083723545802266,87.48053285585083
2019-09-20,742828.0,346533.0,1.7758529963414125,0.996882834498238,89.25378690022619
2019-09-21,625288.0,327703.0,1.7529942215783565,1.018571585818958,98.12005712210296
2019-09-22,606415.0,320368.0,1.743537218161786,1.005235641549657,98.12005712210296
2019-09-23,735518.0,291156.0,1.7255024503439245,0.9991261143691844,67.38365368626347
2019-09-24,840208.0,354704.0,1.641666979074084,1.065873143103055,92.8002949889769
2019-09-25,783948.0,344325.0,1.4809662563246182,1.003584208241472,92.20921030751843
2019-09-26,739854.0,351788.0,1.451715821385795,0.9323123356830184,102.37176197619785
2019-09-27,714047.0,307940.0,1.4163086503165905,1.001045345007848,83.72681631844728
2019-09-28,619808.0,314444.0,1.439680960688638,0.9406243545770157,100.85275601994785
2019-09-29,564381.0,288605.0,1.4241068968806454,0.9806361606159116,86.26399257052142
2019-09-30,750859.0,310433.0,1.4258548677671599,0.960512490463369,82.4582281924102
2019-10-01,750562.0,331458.0,1.4754017301093338,0.9298208707501674,90.7040510116512
2019-10-02,717573.0,329482.0,1.4575575565475989,0.9860775522808732,93.87552132674388
2019-10-03,708956.0,327406.0,1.4564650185262698,0.9684652938528996,93.24122726372535
2019-10-04,712900.0,336945.0,1.4394222820962597,0.9821380487989714,93.24122726372535
2019-10-05,636638.0,327164.0,1.4354257805333472,0.9882664291320298,100.21846195692929
2019-10-06,555377.0,271853.0,1.4116538769625484,0.972471426340882,94.50981538976245
2019-10-07,734959.0,329430.0,1.4226285572523194,0.9691825691237438,98.31557976787366
2019-10-08,715311.0,332738.0,1.4509742466808917,0.980489652107476,102.75563820900344
2019-10-09,701690.0,313118.0,1.4745692518680864,0.9719130371939392,87.53258069655851
2019-10-10,743456.0,349406.0,1.5126656195611325,0.9739056870165972,103.7429726980896
2019-10-11,726820.0,346995.0,1.4853193141911043,0.999303566156185,100.87517608460965
2019-10-12,578474.0,294174.0,1.4751785602158916,1.013284348439289,86.002553969571
2019-10-13,555407.0,286586.0,1.4806839548409825,0.98132296665433,91.82227566676005
2019-10-14,694167.0,304204.0,1.462867697569422,1.2701857034491573,87.29582545783519
2019-10-15,712296.0,343443.0,1.4557734814513157,0.9576605186581362,98.93526885221333
2019-10-16,733220.0,333799.0,1.4217188500926354,0.975776878276836,92.46891141089215
2019-10-17,730671.0,335681.0,1.4179767813896833,0.9821595575137076,96.99536161981696
2019-10-18,673650.0,336621.0,1.406498716676788,0.977883950086208,103.46171906113813
2019-10-19,643714.0,309836.0,1.4073941797079275,0.9978272076045404,91.82227566676005
2019-10-20,546144.0,281555.0,1.4181950580104337,0.9873001871011128,94.4088186432885
2019-10-21,749935.0,356016.0,1.451836918512633,0.952853063882536,102.81508331700601
2019-10-22,732596.0,343436.0,1.4478500843741933,0.9936274079220644,109.28144075832721
2019-10-23,736263.0,342228.0,1.3674897687893028,0.961816152001232,109.31423341859664
2019-10-24,719988.0,308626.0,1.3197846381335314,0.9245944923117148,90.52075285884189
2019-10-25,786680.0,329616.0,1.398889981414112,0.9473775475180092,93.92378868060284
2019-10-26,761194.0,303527.0,1.6444677863964452,0.9522581118769928,95.28500300930723
2019-10-27,598714.0,259835.0,1.6565869176251533,1.0484250714625485,78.26982390050236
2019-10-28,753434.0,305938.0,1.6642935564693697,1.0718290278996656,91.20136002319407
2019-10-29,728736.0,309538.0,1.6460345116627448,1.0735853717314452,90.52075285884189
2019-10-30,711325.0,308902.0,1.6127967754351085,1.033528850001619,91.20136002319407
2019-10-31,721957.0,300632.0,1.6089210068628412,1.014617974314456,89.84014569448968
2019-11-01,790414.0,315875.0,1.6050160568515508,1.05964534610291,88.47893136578529
2019-11-02,634816.0,284358.0,1.6270331206974815,1.012993331736216,91.20136002319407
2019-11-03,610943.0,288785.0,1.6173721801730554,1.0037095264447642,93.92378868060284
2019-11-04,757129.0,310329.0,1.621967369998088,1.0138266691258235,89.84014569448968
2019-11-05,782184.0,335704.0,1.6415211126493625,0.8941999596071698,98.00743166671603
2019-11-06,831199.0,310101.0,1.639859306249037,1.0058969463805578,89.84014569448968
2019-11-07,799136.0,331125.0,1.6218006672855876,1.0288799333497511,91.49562900498705
2019-11-08,728522.0,312840.0,1.5766060645006874,1.0059472613646867,80.93630611613324
2019-11-09,709807.0,296119.0,1.5480105330856222,0.998033896620285,91.05334438064989
2019-11-10,594556.0,305653.0,1.5635152665703131,0.9982466926685426,104.96427199436029
2019-11-11,704180.0,327772.0,1.5457637931757844,1.00966992125861,95.47954862137591
2019-11-12,682025.0,301363.0,1.535411617202926,0.9864172473517728,85.36251035685927
2019-11-13,746140.0,316690.0,1.5347704570486755,1.134284723702988,85.36251035685927
2019-11-14,746968.0,346544.0,1.5193771947129693,0.9943703175382824,106.86121666895716
2019-11-15,779428.0,328438.0,1.4979592649673563,1.003144175904075,99.905752862102
2019-11-16,666406.0,280324.0,1.4876407086738914,0.9881962446471934,93.58260394677905
2019-11-17,598140.0,267492.0,1.496196139974177,0.9911686542609198,97.3764932959728
2019-11-18,696269.0,306782.0,1.4731355335830585,0.9891611612386908,88.52408481452073
2019-11-19,823018.0,325197.0,1.4259762393910491,1.0011291341793125,92.95028905524676
2019-11-20,702168.0,320826.0,1.4243130656529301,0.9647462076299818,89.78871459758533
2019-11-21,803455.0,326131.0,1.3809696530240494,0.9633763783685249,87.20619579641934
2019-11-22,790198.0,303688.0,1.2963636888326513,0.9703373479683024,85.12720365307555
2019-11-23,681817.0,312324.0,1.2812319273549082,0.914647809897826,111.5682290301672
2019-11-24,557217.0,264419.0,1.2629845210720567,1.0246382356686703,84.48230059509773
2019-11-25,678695.0,283328.0,1.234652626756315,0.9428700943025676,80.61288224723066
2019-11-26,784964.0,319461.0,1.266018030796848,0.9096170513747032,78.67817307329712
2019-11-27,812540.0,312560.0,1.288173083184595,0.9315593884147984,89.64152505892048
2019-11-28,716192.0,316000.0,1.3342524698491949,0.9574734094096484,105.11919845038875
2019-11-29,730014.0,305085.0,1.3524356330716925,0.9715719327766064,87.70681588498695
2019-11-30,683831.0,284912.0,1.3586066853421521,0.9518683812930068,81.2577853052085
2019-12-01,593329.0,268135.0,1.306458913880504,0.9923167244583936,89.64152505892048
2019-12-02,749060.0,318601.0,1.3003313490077697,0.9539553213576082,93.51094340678756
2019-12-03,744688.0,333969.0,1.3024954149723287,0.946821810770058,101.89468316049951
2019-12-04,749562.0,332204.0,1.2936200229891512,0.9885940530450736,107.69881068230016
2019-12-05,746859.0,319133.0,1.3050530749786755,0.947508909136254,93.36239866941904
2019-12-06,748047.0,311069.0,1.32004999142254,0.9468306854945998,92.81613737716064
2019-12-07,642350.0,282629.0,1.3420191618681878,0.988136798931211,99.21725029972345
2019-12-08,587017.0,278763.0,1.337262524731969,0.9909870872626696,94.73647125392948
2019-12-09,803439.0,316995.0,1.3297150562503781,0.9922310338881132,94.73647125392948
2019-12-10,803226.0,321466.0,1.3005533294155194,0.9921171223058072,94.73647125392948
2019-12-11,771631.0,288155.0,1.2876136365850492,0.965473267239943,84.49469057782899
2019-12-12,722853.0,310072.0,1.2809694214885634,0.9723940522979964,85.13480187008528
2019-12-13,746512.0,329512.0,1.290667269038046,0.9794804368744308,97.29691642295461
2019-12-14,623464.0,291279.0,1.2795104647343116,0.9683527191383472,96.65680513069834
2019-12-15,657604.0,258366.0,1.2675053515758614,0.9974990941877908,79.37380023977876
2019-12-16,777556.0,330126.0,1.2587936695762216,0.959488585018714,100.49747288423599
2019-12-17,875713.0,314849.0,1.2150878758701504,0.981031148214577,90.25569220813551
2019-12-18,751472.0,318200.0,1.2171270682184756,0.8882790970737277,85.77491316234156
2019-12-19,725702.0,319162.0,1.279626007666182,0.9526008387572164,100.64014400517271
2019-12-20,708265.0,332107.0,1.2820501325938687,1.002752158059926,100.41377896363248
2019-12-21,610208.0,305042.0,1.28174734713584,0.9904174473612084,113.28734036922646
2019-12-22,589250.0,282133.0,1.2968631077978021,0.9778716600641844,108.78159387726855
2019-12-23,727796.0,313917.0,1.3418248641382435,0.9803350767004588,92.0459640499964
2019-12-24,649535.0,283750.0,1.306567646473228,1.0274427270507729,80.45975878496182
2019-12-25,537049.0,241535.0,1.2940875040145488,0.8954255494444,82.3907929958009
2019-12-26,653003.0,302825.0,1.2957483276064876,0.9842960291122544,107.49423773670918
2019-12-27,721861.0,325259.0,1.2912581856013625,0.9739226787773968,93.3333201905558
2019-12-28,611206.0,291276.0,1.3113751513389975,0.9787740874789032,95.9080324716746
2019-12-29,589993.0,281440.0,1.3208844831049793,0.9998433138187994,99.77010089335278
2019-12-30,735877.0,326626.0,1.3116432989822504,0.9519222104168508,106.85055966642946
2019-12-31,657164.0,289968.0,1.295454428463088,0.9881647036828944,93.3333201905558
2020-01-01,524360.0,251867.0,1.2955656851585506,0.992022868403672,112.92977450430364
2020-01-02,671016.0,291935.0,1.2742898670153826,1.008905003231877,96.71771831238092
2020-01-03,721747.0,323153.0,1.2996144951940312,0.9798608355413506,115.92407372193182
2020-01-04,611397.0,282301.0,1.315867503929227,0.9638651977528396,115.238132457305
2020-01-05,597061.0,288212.0,1.3348574322899218,0.9947550901440338,111.80842613417092
2020-01-06,724219.0,297843.0,1.3540992332957895,1.000318757810863,92.60207072462
2020-01-07,775757.0,347212.0,1.4217466534586678,0.9836656802494316,120.72566257431954
2020-01-08,754553.0,318633.0,1.475288197035878,1.0206043871839938,97.40365957700774
2020-01-09,773570.0,322838.0,1.4128823168882643,1.0737510418160283,107.69277854641
2020-01-10,792103.0,332463.0,1.4132399136497351,1.0074885239694138,102.20524842939548
2020-01-11,640445.0,303555.0,1.451730046007046,0.995482152832698,111.80842613417092
2020-01-12,581504.0,278853.0,1.4520198752975022,1.0232565494381525,103.5771309586491
2020-01-13,705443.0,299786.0,1.449822903884616,1.027701865036022,98.08960084163456
2020-01-14,850757.0,346978.0,1.531232444930179,0.9986080798360464,99.8502509686384
2020-01-15,759192.0,328833.0,1.55728014303354,1.0290275947393983,110.9151193661842
2020-01-16,739283.0,326587.0,1.544120317475162,1.039616219187941,116.79141708094886
2020-01-17,756728.0,323884.0,1.572673668009299,1.0124137621150566,116.79141708094886
2020-01-18,649187.0,290970.0,1.5795245241698481,1.0305072324688034,96.95891229361787
2020-01-19,622774.0,282105.0,1.5719080482717893,1.026947029067907,110.1805821518386
2020-01-20,741539.0,312967.0,1.5357795275067998,1.0216233524998182,111.64965658052978
2020-01-21,756250.0,311835.0,1.536280816387924,1.013478858816224,112.38419379487536
2020-01-22,771727.0,326380.0,1.5400036487743631,1.0080503402920942,114.58780543791208
2020-01-23,789764.0,337280.0,1.4985144238393697,1.0316338314297546,116.79141708094886
2020-01-24,720051.0,311823.0,1.4896632551895095,1.0348286612301918,111.64965658052978
2020-01-25,665971.0,283292.0,1.4776581130681794,1.0201811094924973,120.46410315267676
2020-01-26,544915.0,256739.0,1.498555099435068,1.001175597288405,105.03882165141944
2020-01-27,726725.0,285400.0,1.5485556322379146,1.00579241577836,94.75530065058112
2020-01-28,812560.0,339784.0,1.6031847897034257,1.0150079136213894,107.49295068599442
2020-01-29,767507.0,340075.0,1.649680728210804,1.095641358865118,123.01183171279212
2020-01-30,765495.0,332584.0,1.654492802145318,1.0680918050314647,119.93653591997231
2020-01-31,762130.0,329369.0,1.6452308522573078,1.0648979940101273,110.710648541513
2020-02-01,743933.0,304884.0,1.6505634376983669,1.023421615642452,116.09241617894764
2020-02-02,706042.0,292383.0,1.65185184429244,1.0002533084673215,109.94182459330806
2020-02-03,879860.0,336226.0,1.6420323989457957,1.028615971415514,113.7859443343328
2020-02-04,764885.0,307816.0,1.6189361778473768,1.0286173065211577,101.48476116305356
2020-02-05,823713.0,363153.0,1.6531431874381588,1.0214252043215597,122.24300776458718
2020-02-06,765225.0,321928.0,1.698004174114341,1.0443508986663876,103.79123300766842
2020-02-07,865396.0,333319.0,1.7051393765990621,1.158286016403289,106.86652880048824
2020-02-08,709380.0,315526.0,1.710199036997574,1.045916339537721,106.86652880048824
2020-02-09,695691.0,318974.0,1.7541498243141236,1.0519088937848695,117.63006407535752
2020-02-10,703356.0,295461.0,1.7203308452463193,1.132382324919769,93.79652168100401
2020-02-11,885934.0,361869.0,1.727655250552956,1.0548472816087742,114.2108957545908
2020-02-12,822547.0,350973.0,1.7902570067413455,1.031824945170564,109.74227518922261
2020-02-13,815808.0,336765.0,1.7771084439099123,1.0667861492923731,108.96944226535484
2020-02-14,741471.0,329123.0,1.771987453926871,1.0529005735078485,104.33244472214828
2020-02-15,736640.0,316931.0,1.7483197190550088,1.0289328521653205,109.74227518922261
2020-02-16,655188.0,299527.0,1.7098244908625757,1.0427473563001135,109.74227518922261
2020-02-17,773751.0,337935.0,1.677891170487933,1.0193760901198698,121.33476904723918
2020-02-18,783570.0,327054.0,1.698926235720897,1.0239708901384508,115.9249385801648
2020-02-19,792783.0,340104.0,1.7365661885995836,1.0299416746060523,108.96944226535484
2020-02-20,766448.0,311982.0,1.651841525141448,1.037879064637658,97.37694840733845
2020-02-21,768521.0,341390.0,1.669788854942779,1.011266512348946,119.01627027563589
2020-02-22,660812.0,300166.0,1.6634224889294689,1.0174448893430657,114.37927273242924
2020-02-23,622397.0,289114.0,1.698371787448966,1.0288975830494906,109.74227518922261
2020-02-24,758122.0,328045.0,1.673977902902981,1.0319261143788383,108.96944226535484
2020-02-25,743278.0,339313.0,1.631249968850519,1.088599371967774,111.0053843400511
2020-02-26,778003.0,328537.0,1.5542931165532694,1.013144637943161,104.70077542728596
2020-02-27,777389.0,338194.0,1.515518747880126,0.9740409595422556,113.16922049861053
2020-02-28,778213.0,361653.0,1.4989201600121258,0.9929992061501192,121.63766556993525
2020-02-29,679597.0,309086.0,1.4978224311061152,0.9854346377965804,107.01035135582904
2020-03-01,674209.0,312717.0,1.4770863962770435,0.9840197918743618,136.26497978404151
2020-03-02,829550.0,341655.0,1.5093368734214156,0.9942091220899912,114.70893778430596
2020-03-03,840712.0,346828.0,1.514499844291696,1.018717244559863,117.78837235569674
2020-03-04,857423.0,350503.0,1.512540967925667,0.9471183385654935,128.56639335556457
2020-03-05,793221.0,350421.0,1.5569676016839051,0.9825207008051088,125.48695878417374
2020-03-06,804945.0,338758.0,1.5676084915052582,1.0106853918013212,119.32808964139213
2020-03-07,682432.0,313782.0,1.5602901289662872,1.007939898067601,120.86780692708751
2020-03-08,654911.0,304534.0,1.4764441383916098,1.0285487509613351,121.63766556993525
2020-03-09,809850.0,347351.0,1.3639211511724614,0.9758725506781304,120.1420634511651
2020-03-10,807778.0,329508.0,1.3739279570126697,0.9330359621557252,108.61624139191228
2020-03-11,728889.0,290284.0,1.3622391522837103,0.9379849229090174,97.91918731543608
2020-03-12,909601.0,346057.0,1.1648311121428327,0.9424630851314642,124.25039734983888
2020-03-13,786409.0,279662.0,0.942788161121372,0.921071128287814,102.85628919688665
2020-03-14,772769.0,276029.0,0.9654758200907613,0.8547877233658463,105.32484013761193
2020-03-15,629326.0,224876.0,0.9491661481545609,0.9005278845103545,97.91918731543608
2020-03-16,725120.0,269587.0,0.8968287292323082,0.8722365863966688,97.91918731543608
2020-03-17,765477.0,279277.0,0.9560560691675585,0.8346230648745806,101.21058856973643
2020-03-18,633373.0,233212.0,0.953053395686189,0.945154484311792,82.28503135750928
2020-03-19,709786.0,265543.0,1.0389951313115622,0.8943930440758423,88.04498355253497
2020-03-20,734614.0,282852.0,1.1469789788735543,0.8848168368213377,89.69068417968515
2020-03-21,637554.0,238359.0,1.111092549282661,1.0019415034293495,102.03343888331155
2020-03-22,579901.0,215499.0,1.1060343705905429,1.0374154680295469,104.50198982403683
2020-03-23,667486.0,256978.0,1.1020286039113865,0.9626574420469148,92.15923512041044
2020-03-24,736233.0,280363.0,1.1983117937803969,0.9687566030193844,108.61624139191228
2020-03-25,587460.0,219772.0,1.1982229634412624,0.9753540978863692,75.70222884890855
2020-03-26,889704.0,286521.0,1.2008474413316725,1.0095493169493013,111.8365463991491
2020-03-27,807651.0,273175.0,1.202273970879715,0.995618907480826,107.19727486378048
2020-03-28,627230.0,241957.0,1.120943322914933,0.9940988959180068,93.36536842974424
2020-03-29,591287.0,234751.0,1.1008193759359965,0.9241564222609018,104.43089357697325
2020-03-30,770915.0,278279.0,1.1313671920471433,0.9298976242631304,101.66451229016597
2020-03-31,816889.0,288338.0,1.164040663610297,0.9516764812817168,109.96365615058772
2020-04-01,824108.0,285331.0,1.1440671357062582,0.8528170021959505,105.81408422037683
2020-04-02,798186.0,300020.0,1.2182398356196629,0.9482104816679576,105.81408422037683
2020-04-03,750332.0,276158.0,1.234409882159126,1.0006608384791007,91.2905824646388
2020-04-04,657862.0,255653.0,1.2265188434201753,0.986908420235983,108.58046550718407
2020-04-05,596364.0,237774.0,1.2301570975383571,1.0044721353075732,121.02918129781669
2020-04-06,780832.0,282652.0,1.2839186082783574,1.0104826146711792,88.52420117783154
2020-04-07,938358.0,310534.0,1.32175800819825,0.9761323175830086,116.18801404590404
2020-04-08,760207.0,283150.0,1.3189108357901984,1.033419290048997,103.26070452088555
2020-04-09,730620.0,289249.0,1.319521888017689,1.0119763389134842,112.6505778263946
2020-04-10,735297.0,286082.0,1.264016990763219,0.9099479185806804,119.23405315391116
2020-04-11,634944.0,249141.0,1.2465612315878745,0.993101562029447,116.30806411945937
